order_id,uid,remaining,last_study,idle,is_frozen,tag,reason,month
736708520388870,3309155161,14,2026-08-30 21:30:00,1.0,0,Normal,"1-20, idle<=90",2026-09
737588302305538,3309170900,19,2026-08-27 21:00:00,4.0,0,Normal,"1-20, idle<=90",2026-09
736866020729094,3309170932,8,2026-08-31 21:00:00,0.0,0,Normal,"1-20, idle<=90",2026-09
753989099692296,3309173656,7,2026-08-28 21:30:00,3.0,0,Normal,"1-20, idle<=90",2026-09
737255352604934,3309182505,6,2026-08-28 22:30:00,3.0,0,Normal,"1-20, idle<=90",2026-09
753184076335362,3309193204,8,2026-08-29 21:00:00,2.0,0,Normal,"1-20, idle<=90",2026-09
736480203305222,3309200904,9,2026-08-27 20:30:00,4.0,0,Normal,"1-20, idle<=90",2026-09
738609131614466,3309216219,16,2026-08-30 10:00:00,1.0,0,Normal,"1-20, idle<=90",2026-09
737931506436360,3309218099,12,2026-08-29 19:00:00,2.0,0,Normal,"1-20, idle<=90",2026-09
736710786588936,3309226516,16,2026-08-30 22:00:00,1.0,0,Normal,"1-20, idle<=90",2026-09
737590357926150,3309227020,16,2026-08-28 21:00:00,3.0,0,Normal,"1-20, idle<=90",2026-09
736665445163270,3309245737,9,2026-08-29 22:00:00,2.0,0,Normal,"1-20, idle<=90",2026-09
736339150795010,3309246126,13,2026-08-26 21:30:00,5.0,0,Normal,"1-20, idle<=90",2026-09
752582435672328,3309246844,4,2026-08-29 21:00:00,2.0,0,Normal,"1-20, idle<=90",2026-09
736525145895170,3309265215,9,2026-08-27 21:30:00,4.0,0,Normal,"1-20, idle<=90",2026-09
758992092240136,3309271094,18,2026-08-26 17:30:00,5.0,0,Normal,"1-20, idle<=90",2026-09
737592981760264,3309280832,14,2026-08-31 17:30:00,0.0,0,Normal,"1-20, idle<=90",2026-09
737000821750022,3309281200,11,2026-08-27 20:00:00,4.0,0,Normal,"1-20, idle<=90",2026-09
737567345176834,3309285127,12,2026-08-24 20:30:00,7.0,0,Normal,"1-20, idle<=90",2026-09
739838825115906,3309291954,15,2026-08-29 15:30:00,2.0,0,Normal,"1-20, idle<=90",2026-09
737395624444162,3309295065,5,2026-08-14 21:00:00,17.0,0,Normal,"1-20, idle<=90",2026-09
